Speaker,Block,Position,Word,POA,V,Rep,V1,C,V2,v1F2_1,v1F2_2,v1F2_3,v1F2_4,v1F2_5,v1F3_1,v1F3_2,v1F3_3,v1F3_4,v1F3_5,v2F2_1,v2F2_2,v2F2_3,v2F2_4,v2F2_5,v2F3_1,v2F3_2,v2F3_3,v2F3_4,v2F3_5
M01,1,VC,abhilaaSaa,retroflex,a,rep1,a,S,a,1199,1208.9,1233.4,1330.1,1411.7,2619.1,2531.2,2746,2747.5,2755.2,1558.2,1457.6,1138,1177.4,1144.1,3202.9,3217.5,3299.9,3385,2584.2
M01,1,VC,abhilaaSaa,retroflex,a,rep2,a,S,a,1159.9,1389.1,1297.2,1618,1461.8,2685.1,2679.3,2711.3,2611.6,2666.8,1530.8,1344.7,1579,1062.2,1104.8,2780.7,3071.8,3230.9,2893.8,2596.8
M01,1,VC,adikaarabhaaSagaa,retroflex,a,rep1,a,S,a,1185.6,1227,1325.5,1388.2,1342.6,3022.1,2298,2789.4,3101.3,2767.7,1660.5,1556.2,1674.4,1540.7,1618.2,3498,3318.1,3287.1,3313.2,3231.4
M01,1,VC,adikaarabhaaSagaa,retroflex,a,rep2,a,S,a,1210.5,1325.1,1381,1410.7,1539.1,2406.4,2423.7,3322.1,2492,3080.7,1716,1829.7,1777.9,1617.9,1579,3494.5,3518.7,3386,3369.8,3318.4
M01,1,VC,avakaashaalaku,palatal,a,rep1,a,sh,a,1306.6,1690.5,1442.7,1468.8,1634.5,2721.8,3338.9,1629.4,3362.1,2538,1381.1,1242.5,1183.5,1214.2,1055.1,3190.8,2929.2,3159.8,3213.8,3077.8
M01,1,VC,avakaashaalaku,palatal,a,rep2,a,sh,a,1336.2,1372.7,1357.2,1436.7,1394.2,3219.9,3352.9,3354.5,3191.8,3226.7,1483.7,1545.6,1607.3,1223.7,1198.7,3265.3,2934.1,3187.1,3011.7,3057.5
M01,1,VC,avakaashaalu,palatal,a,rep1,a,sh,a,1294.1,1151.7,1497.6,1479.3,1392.2,2034.3,2155.9,2935.4,2457.9,2458,1332.1,1327.9,1330,1035.5,1161.6,2387.6,2202.4,3000.2,2456.8,2700
M01,1,VC,avakaashaalu,palatal,a,rep2,a,sh,a,1175.4,1239.5,1337,1164.5,1310.8,2298.9,2173.3,3126.4,2755.7,2783.2,1367.6,1455.5,1292.2,1163.2,1233,2547.7,3163.1,3059.1,2586,3130.2
M01,1,VC,bakaasura,alveolar,a,rep1,a,s,u,903.6,887.9,908.3,1094,1079.7,2087.6,2187.6,2180,2106.1,2439.7,1277.2,1244,1214.2,1214.4,1183.3,2400.5,2326.8,2304.8,2327.1,2330.1
M01,1,VC,bakaasura,alveolar,a,rep2,a,s,u,1245.9,1285.9,1246.6,1255.6,1004.7,2248.9,2357,2218.5,2079.4,2372.8,1341.9,1361.1,1314.3,1299.6,1270.7,2235.2,2237.4,2214.5,2192.1,2189
M01,1,VC,beeSaratugaa,retroflex,e,rep1,e,S,a,2043.6,2026.4,2065.4,2010.2,1911.6,2592.2,2591.9,2595.9,2749.6,2670.2,2052.3,1490.2,1576.2,1558,1551.7,3560.1,1788.7,2023.7,1874,1561.6
M01,1,VC,beeSaratugaa,retroflex,e,rep2,e,S,a,1961.1,1977.3,2010.5,1951,2002,2688.4,2691.7,2744.1,2594.1,2689.2,1867.9,1796.2,1678.8,1564.7,1616.9,2537.3,2303.1,2305.5,2167.1,2184
M01,1,VC,bhaaSaabhivriddhii,retroflex,a,rep1,a,S,a,1202.2,1198.7,1234.3,1331.8,1402.2,2503.9,2434.8,2333.7,2325.3,2524.6,1537.1,1562.6,1291.9,1236.8,1284.5,3438,3400.6,2107.5,2376.5,3082
M01,1,VC,bhaaSaabhivriddhii,retroflex,a,rep2,a,S,a,1197.7,1207.4,1262.8,1399.7,1507.6,2516.7,2425.4,2430.2,2757.8,2771.3,1582.6,1361.1,1288.5,1296.8,1324.9,3150.7,3415.6,2127.2,3051.2,3397.7
M01,1,VC,bhaaSeetara,retroflex,a,rep1,a,S,e,1142.1,1207.9,1209.3,1375.2,1477,2400.1,3000.8,2416.5,2077.6,2817.1,1871.2,1907.6,1941.2,1971.9,1981.3,2337.2,2399.6,2437.5,2510.3,2421.3
M01,1,VC,bhaaSeetara,retroflex,a,rep2,a,S,e,1217.9,1223.9,1369.4,1418.9,1457.2,2447.2,2290.5,1780.8,1981.4,2589.9,1442.5,2052.7,1350.4,2198.7,2156.2,2484.8,3051,2046.3,3274.5,3489.2
M01,1,VC,ceesaam,alveolar,e,rep1,e,s,a,2130,2105.7,1898.7,1813.3,1657.1,2472.5,2423.4,2489.3,2514.7,2601.3,1245.7,1362,951.1,1006.1,1349.1,2290,2565.5,2174.6,2008.9,2877
M01,1,VC,ceesaam,alveolar,e,rep2,e,s,a,2130.7,2050.5,1929.5,1920.8,1701.7,2773.2,2586,2482.6,2504.9,2540.1,1213.8,1279.4,1153.6,1282.6,1187.1,2190.4,2321.6,2063.8,3090.6,2167.6
M01,1,VC,daaritiise,alveolar,i,rep1,i,s,e,2183.5,2141.8,2037.8,1820.6,1739.3,2643,2564.7,2547,2714.6,2888.4,1575.3,1877.3,1804.2,1825.5,1793,2461.6,2349.3,2264.8,2308.9,2442.8
M01,1,VC,daaritiise,alveolar,i,rep2,i,s,e,1974,1811.5,2086.1,1997.5,1807.1,2415.7,2477.9,2439.6,2635.8,3020.5,1393.2,1909.7,2038.4,1955.8,2035.5,2336.5,2299.5,2119.5,2365.7,2287.1
M01,1,VC,duuSincaaDu,retroflex,u,rep1,u,S,i,1053.9,1102,1156.7,1210.7,1388.4,2421.4,2448.3,2516.4,2542.4,2681.6,2027.7,2009.8,2040.5,2179.2,2169.9,3318.8,3309.3,3545.2,2501.8,3646
M01,1,VC,duuSincaaDu,retroflex,u,rep2,u,S,i,1083.3,1100.1,1154.8,1304.7,1395.6,2374.6,2381.6,2393.6,2428.5,2465.5,2182.3,2020.5,2202.3,2386.9,2481.1,3414.7,3371.3,3490,3454.3,3578.7
M01,1,VC,dvibhaaSaa,retroflex,a,rep1,a,S,a,1223.9,1219.3,1277.2,1428.9,1458.9,2320.4,2245.5,2252.1,2591.6,2749.8,1522.4,1380.7,1326.7,1192,1195.4,2145.9,3298.5,3224.4,3365,3319.5
M01,1,VC,dvibhaaSaa,retroflex,a,rep2,a,S,a,1229.7,1218.8,1210.3,1448,1446.6,2160.7,2176,2150,2177.8,2784.5,1558.3,1511.9,1549.2,1485.2,1162.5,3421.3,2104.5,3437.1,3423.9,3429.8
M01,1,VC,graanthikabhaaSaloo,retroflex,a,rep1,a,S,a,1154,1164.3,1288.6,1286,1393.7,2375.9,2377.5,2362.5,2425.3,2534.8,1585.9,1321.4,1279.5,1276.3,1259.9,3151.2,3176,2224.7,2171.8,2208.9
M01,1,VC,graanthikabhaaSaloo,retroflex,a,rep2,a,S,a,1155.9,1159.4,1223,1603,1343.5,2629.8,2413.1,2434,1649.7,2417.2,1754.3,1471.3,1404.6,1370.1,1404.2,3650.7,2728.9,2882.6,3123.7,2593.8
M01,1,VC,gurtuceeshaaru,palatal,e,rep1,e,sh,a,2089.6,1945.4,1933.2,1867.4,1738.9,2449.6,2873.8,2584.8,2647.2,2605.6,1550.4,1461.9,1461.9,1326.1,1287.1,2263.9,2145.6,3360.3,2066.3,2326.7
M01,1,VC,gurtuceeshaaru,palatal,e,rep2,e,sh,a,1864.6,1899.9,1892.2,1741,1827,2546.5,2596.9,2525.4,2520.1,2877.7,1566.8,1492,1542.7,1491.5,1479.8,2244.4,2789.2,3315.4,3308.4,3346.3
M01,1,VC,haariiS,retroflex,i,rep1,i,S,NA,2047.1,2007.9,1970.2,1994,1873,2765.5,2553.7,2473.8,2484.6,3617.6,0,0,0,0,0,0,0,0,0,0
M01,1,VC,haariiS,retroflex,i,rep2,i,S,NA,2090.8,2042.1,2005.2,1939.5,1980.4,2925.1,2554.3,2654.3,2531.8,3108.8,0,0,0,0,0,0,0,0,0,0
M01,1,VC,haridaasulu,alveolar,a,rep1,a,s,u,1200.4,1139.4,1155.9,1149.4,1138.9,2903.9,2617.2,2599.3,2639.7,2600.1,1406.8,1451.9,1501,1557.7,1553,2285.2,2244.7,2201.8,2158.7,2161.6
M01,1,VC,haridaasulu,alveolar,a,rep2,a,s,u,1170.5,1181.1,1199.5,1116.4,1127.6,2442.5,2382,2437.1,2567.6,3254.7,1424.7,1379.3,1367.2,1376,1374.2,2361.4,2335.1,2310,2283.7,2257.3
M01,1,VC,jagadiish,palatal,i,rep1,i,sh,NA,2109.7,2142.1,2114,2057.4,2017.6,2557.5,2609.9,2816.7,2452.2,3093.7,0,0,0,0,0,0,0,0,0,0
M01,1,VC,jagadiish,palatal,i,rep2,i,sh,NA,2115.2,2091.8,2318.6,2323.3,2074.8,2552.3,2600,2512,3078.3,2731.4,0,0,0,0,0,0,0,0,0,0
M01,1,VC,jalaashayaalloo,palatal,a,rep1,a,sh,e,1255,1299.1,1592.8,1419.7,1426,3319.5,3196,3328.4,3319.8,2859.7,1606.3,1613.6,1623,1777.3,1755.5,2276.6,3274.2,3217.1,3205.6,3034.9
M01,1,VC,jalaashayaalloo,palatal,a,rep2,a,sh,e,1331.9,1427.4,1493.3,1610.9,1421.8,3198.8,3297.7,3313.1,3367.8,2795.9,1645.3,1789,1914.9,1927.4,1879.6,3286.3,3301.4,2656.4,3366,3386.2
M01,1,VC,jiirNakoosham,palatal,o,rep1,o,sh,a,1051.8,1083,1111.4,1220.2,1330.9,2006.2,2033.3,2118.6,2065.8,2206.6,1635,1606.4,1748.9,1014.2,1258.7,3225.8,3135.6,3245.9,1985.3,2406.3
M01,1,VC,jiirNakoosham,palatal,o,rep2,o,sh,a,1035.5,1052,1070,1172.7,1266.6,2186.2,2216.7,2212.4,2202.3,2239,1775.5,1678.4,1666.8,1598.9,1454.1,3023.2,2994.2,2870.9,2673.9,2188.5
M01,1,VC,jiivaraashula,palatal,a,rep1,a,sh,u,1204.3,1135.4,1176.7,1157,1081.1,2842.5,2283.9,2207.2,2561.3,2418.5,1309.2,1359.4,1350.2,1131.3,467.6,2367.9,2400.5,2368.3,2307.8,2290.9
M01,1,VC,jiivaraashula,palatal,a,rep2,a,sh,u,1183,1181,1158.7,1082.2,1136.5,3373.6,3426.8,3488.6,2613.4,2605.8,1643.9,2017.2,1796.1,653.7,461.7,2438.9,3034.9,3253.8,2292.7,2248.7
M01,1,VC,jinyaasa,alveolar,a,rep1,a,s,a,1359.8,1342.5,1298.3,1251.3,1224.4,2144,2139,2125.1,2043.4,2260.5,1273,1089.8,1288.1,1247.5,1306.6,2262.3,1421.1,3180.1,3090.3,3194.1
M01,1,VC,jinyaasa,alveolar,a,rep2,a,s,a,1408.4,1335.2,1301.5,1269.3,1204.8,3442.2,1942.9,2003.1,2079.8,2172.7,1277.7,1351.8,1303.2,1262.5,1294.4,2248.8,1814.4,3102,3037.3,3201.4
M01,1,VC,kaaSaayam,retroflex,a,rep1,a,S,a,1184.8,1140.9,1232.8,1857.3,1786,2594.2,3386.5,2944.9,3515.5,3620.7,1600.5,1697.1,1512.5,1408.6,1338.3,3357.3,3379,3275.8,3246.1,3258.1
M01,1,VC,kaaSaayam,retroflex,a,rep2,a,S,a,1160.8,1292.9,1341.8,1337.2,1398.7,2856.8,3370.7,3554.5,3551.6,3268.3,1465.2,1421.8,1645.6,1521.8,1097.7,3430,3467.3,3305.3,2582.3,2069.6
M01,1,VC,kaaseepu,alveolar,a,rep1,a,s,e,936.7,1065.5,1107.3,1161.8,1067.2,2669.9,2724,2934.5,2343.3,2461,1651.6,1881.6,1962.7,1941.1,1998.6,2412.6,2668.4,2687.3,2807.8,2875.6
M01,1,VC,kaaseepu,alveolar,a,rep2,a,s,e,1096.3,1137,1199.1,1262.9,1158.7,2768.7,3003.7,3190,2640.2,2497.8,1642.1,1777.7,1671.9,2200.2,1997,2386.3,2495,2348.3,2375.3,2539
M01,1,VC,kalaashaalaloonuu,palatal,a,rep1,a,sh,a,1249.5,1317.9,1434.9,1416.2,1480.6,3646,3555,3670.8,3623.3,3457.4,1517.6,1409.5,1346.6,1224.7,1166.1,3450.7,3583.5,3290.9,3205.7,2968.5
M01,1,VC,kalaashaalaloonuu,palatal,a,rep2,a,sh,a,1284.1,1271,1326.5,1438.5,1403.6,3420.6,3168.1,3278.1,3427.7,3191.7,1560.1,1460.2,1458.9,1281.7,1240,3299.3,3421,3347.7,2539.5,3007.8
M01,1,VC,kannumuushaaDu,palatal,u,rep1,u,sh,a,1039,1127.5,1233.3,1307.6,1380.7,2320.4,2323.2,2287.4,2312.3,2283,1486.6,1757.7,1633.5,1404.3,1710.5,2498.1,3203.3,3135.5,3205,3119.3
M01,1,VC,kannumuushaaDu,palatal,u,rep2,u,sh,a,954.2,1054.1,1147.8,1278.5,1360.4,2343.4,2453,2465.9,2476.7,2382.8,1431.8,1191.4,1157.4,1327.6,1600.4,2415.4,1760.1,1950,3123.3,3271.4
M01,1,VC,maaruveeSam,retroflex,e,rep1,e,S,a,1982.3,1951,2016.7,2052.8,1861.9,2577.7,2829.7,2669,2563.7,2537.8,1664.4,1856.4,1913,2020.4,2095.7,3199.6,3289.2,3397.9,3551.3,3660.8
M01,1,VC,maaruveeSam,retroflex,e,rep2,e,S,a,1956.9,1971.9,1921.7,1898.2,1800.2,2573.4,2504.9,2613.7,2618.3,2846.9,1623.5,1488.9,1554.6,1167,1479.8,2795.6,2100.8,2024.5,2034.1,2558.5
M01,1,VC,madraasu,alveolar,a,rep1,a,s,u,1174.7,1175.2,1179.5,1166,1203.1,2416.3,2134.4,2192.6,2310.5,2440.1,1217.6,1312.4,1269.5,1205.7,1128.4,2400.1,2331.5,2220.3,2370.9,2299.3
M01,1,VC,madraasu,alveolar,a,rep2,a,s,u,1173.6,1191.6,1070.7,1133.2,1069.7,2211.4,3016,2601,2508,2552.7,1340.3,1304.6,1269.1,1135.6,1090.6,2433.9,2337.7,2356.9,2326,2358.4
M01,1,VC,mahaamaniiSi,retroflex,i,rep1,i,S,i,2271.9,2319.4,2552.8,2429.6,2104.7,3903.7,3346.1,3215.5,2843.3,2765.7,2173.9,2211.5,2219.1,2297.6,2261.3,2539,2618.1,2497,2385,3045
M01,1,VC,mahaamaniiSi,retroflex,i,rep2,i,S,i,2307.6,2455.4,2192.8,2134.9,1926.4,3576.4,2950.2,3398.8,3102.5,2802.8,2086.8,2180.3,2253.4,2175.7,2200.8,3427.4,3051.9,3225.3,2522.1,2680.1
M01,1,VC,muuSika,retroflex,u,rep1,u,S,i,864.9,971.8,1128.1,1320.8,1496.1,2399.2,2371.2,2364.4,2370,2218.9,1943.9,1965,2056.5,2133.1,2165.2,3025.8,2802.8,2716.4,2775.7,2976.9
M01,1,VC,muuSika,retroflex,u,rep2,u,S,i,791.1,886.5,1046.7,1285.3,1411.3,2181.3,2273.5,2366.6,2365,2388.6,1920.5,1937.6,1953.7,2023,2013.6,3003.4,3228,2859,2559.7,3038.3
M01,1,VC,naamooSigaa,retroflex,o,rep1,o,S,i,849.8,900.3,1150.9,1298.2,1452.1,2361.1,2371,2349.3,2310,2262.5,1914,1961.6,2049,2057.3,2036.2,3181.5,2627.5,2444.6,2460,2385.8
M01,1,VC,naamooSigaa,retroflex,o,rep2,o,S,i,938.2,1055.5,1156.3,1351.2,1485.9,2293,2267.3,2233.6,2294.7,2239.4,1979.7,1920.3,1956.9,1956,1968.4,3102.5,2551.3,2324.6,2239.9,2222.4
M01,1,VC,niivaasam,alveolar,a,rep1,a,s,a,1112,1129.4,1178,1174.3,1149.6,2170.9,2270.5,2277.4,2113.8,2312.6,1400.5,1410.8,1374,1360.8,1271.6,2568.2,2158.2,2913.5,3367.4,2377.3
M01,1,VC,niivaasam,alveolar,a,rep2,a,s,a,1203.9,1128.5,1114.5,1191.3,1205.7,2212,2295.3,2225.1,2162.4,2286.5,1055.5,674.7,1285.2,1429.8,1475.5,2284.7,2178.3,2313.3,2842.6,3335.7
M01,1,VC,niraashaa,palatal,a,rep1,a,sh,a,1234.5,1112.2,1309.8,1370.3,1370.5,2149.8,2352.7,2101.6,2012.2,2819,1441.3,1411.8,1263.6,1210.8,1264.2,3179.4,3292.4,3162.3,3325.1,3234.8
M01,1,VC,niraashaa,palatal,a,rep2,a,sh,a,1301.1,1180.7,1338.9,1325.8,1531.5,3467.1,2180.3,2781.1,2357.9,2793.4,1562.9,1639.1,1459.9,1371.4,1381.7,3427.4,3313,3269.7,2888.3,3298.1
M01,1,VC,peedaraasi,alveolar,a,rep1,a,s,i,1212.9,1089.8,1254.7,1265.5,1291.7,2141.5,2303.2,1928.8,1969.3,2359.8,1877.2,1915.1,1855.6,2043.7,2054,2313.2,2352,2486.9,2361,2603.6
M01,1,VC,peedaraasi,alveolar,a,rep2,a,s,i,1244.9,1146.2,798.4,1126.2,1236.8,1784.2,2157.1,1618.1,2300.9,2543.8,1987.9,2103.8,2171.1,2178.3,2232.3,2577,3007.6,2970.1,2768.5,2782.5
M01,1,VC,pooSincukoogala,retroflex,o,rep1,o,S,i,768.9,809.7,1026.5,1173.8,1357,2406.8,2434.6,2459.1,2522.8,2580.6,2017.6,1996.5,1971.5,1966.1,1988.1,3562.5,3628.4,3628.8,3601.5,3581.3
M01,1,VC,pooSincukoogala,retroflex,o,rep2,o,S,i,1002.7,1030.2,1113.9,1195,925.9,2373.9,2378.8,2395.1,2462.6,1815.2,1982.4,1967.2,1957.3,1967.2,1953.5,3538.6,3649.9,3678.8,3699.5,3719.2
M01,1,VC,poosinaTlugaa,alveolar,o,rep1,o,s,i,1033.5,1082.2,1210.5,1263.4,1320.5,2399.1,2452.5,2581.4,2651.6,2568.6,2028.1,2061.2,2052,1864.8,1892.3,2479.9,2302.4,2224.7,2303.7,2310.6
M01,1,VC,poosinaTlugaa,alveolar,o,rep2,o,s,i,1017.7,1099,1193,1252.3,1352.8,2321.9,2328.6,2320,2435.5,2573.9,2063.7,2130.3,2158.6,1368.3,897.6,3140.9,3754.2,3938.6,2837.9,2276.6
M01,1,VC,praasatoo,alveolar,a,rep1,a,s,a,1257.8,1221.3,1246.3,1186.4,1146.2,2389.4,2076.9,2989.3,2362.3,2694.1,1363.6,1061.3,1053.1,1100.8,1141.4,2849.3,2528.7,2341.9,2161.3,2164.5
M01,1,VC,praasatoo,alveolar,a,rep2,a,s,a,1224.8,1309.8,1299.8,1233,1229.1,2117.8,2380.2,2083.1,2033.6,2037.6,1140,1122,1175.4,1208.5,1181.6,2538.9,2332.7,2233.7,2188.4,2272.5
M01,1,VC,prakaaS,retroflex,a,rep1,a,S,NA,1280.8,1255,1367.6,1606.1,1295.3,3027.6,3488.6,2331.4,3034.7,2310.7,0,0,0,0,0,0,0,0,0,0
M01,1,VC,prakaaS,retroflex,a,rep2,a,S,NA,1301.5,1333.9,1394.4,1350.5,1219.4,3490.2,2006.7,3471.9,2400.1,2269,0,0,0,0,0,0,0,0,0,0
M01,1,VC,prakaashincindi,palatal,a,rep1,a,sh,i,1489.6,1367,1439.2,1447.3,1332.3,3442.3,3471.6,3387.4,3519.6,2776.9,2485.7,2023.8,2120.9,2153.4,2186.8,3529.5,3105.4,3046.7,3586.9,3779
M01,1,VC,prakaashincindi,palatal,a,rep2,a,sh,i,1423.6,1475.7,1476.9,1520.4,1501.2,3220.9,3201,3284.6,3418.2,2907.8,2000.8,1941.9,2075.9,2196.2,2178.2,3549.4,3554.6,3664.4,3736.1,3807.7
M01,1,VC,raakaasi,alveolar,a,rep1,a,s,i,1703.3,1366.7,1544.5,1202.1,1173.7,3454.3,3320.6,3359.2,2360.7,1766.8,1882.3,2265,2188.5,2209.7,2257.8,2374.7,2389,2790.9,2719.3,2883
M01,1,VC,raakaasi,alveolar,a,rep2,a,s,i,1786.6,941,1147.8,1485.5,1140.1,3145.7,1590.8,1776.9,3629.9,2344.4,1902.8,2236.1,2428.5,2364.8,2403.1,2534,2443.8,3270.4,2782.7,3109.6
M01,1,VC,raasaliila,alveolar,a,rep1,a,s,a,1167.9,1197.7,1175.4,1091,893.8,3198.2,3218.7,3357.8,3316.4,3083.4,996.4,1064.4,1199.4,1257.3,1238.5,2617.1,2550.9,2591.7,2651.7,2755.8
M01,1,VC,raasaliila,alveolar,a,rep2,a,s,a,1204,1222.5,1272.9,1294.7,1052,2866.4,3404.4,3445.3,3038.8,3212.1,1117,878.7,796,1253.6,1346.6,2562.5,2614.2,2454.5,1877.4,2734.6
M01,1,VC,raaseevaaDu,alveolar,a,rep1,a,s,e,1198.6,1259,1266,1275.7,1242.3,2978.2,3084.8,3405,2675.9,2869.5,1736.4,1701.3,1765.9,1796.8,1795,3520.2,2270.6,2499.4,2913.1,2440.1
M01,1,VC,raaseevaaDu,alveolar,a,rep2,a,s,e,1292.6,1283.7,1331.1,1282.8,1368.9,3580.1,3491.4,3342.9,3229.7,3458,1573.1,1711.5,1853.2,1838.2,1911.4,2347.3,2350.8,2461,2430.2,2445.1
M01,1,VC,revinyuushaakha,palatal,u,rep1,u,sh,a,1179.9,1208.9,1263.2,1353.3,1454.6,2326.1,2294.6,2265.9,2367.8,2261.2,1403.5,1329.6,1338.5,1275.3,1228.7,2480.5,2740.4,3211.6,3228.4,2547.5
M01,1,VC,revinyuushaakha,palatal,u,rep2,u,sh,a,934,870.4,1173.8,1339.4,1502.7,2267.7,2201.3,2303.6,2346.7,2428.3,1544.1,1418.3,1404.8,1348.3,1213.2,3312.6,3184.3,3147.5,3157.4,3078.7
M01,1,VC,tamaaSaa,retroflex,a,rep1,a,S,a,1242.7,1268.6,1285.8,1294.5,1275.8,2199.5,2175.9,1963.4,2416,2376.3,1370.2,1287.5,1289.3,1233.5,1284.8,2331.6,2418,2187.2,2309.9,2269.7
M01,1,VC,tamaaSaa,retroflex,a,rep2,a,S,a,1196.8,1225.6,1290.3,1285.2,1365.4,2174.8,1933.4,2089.6,2246.5,2500.9,1695,1441.6,1299.9,1272.3,1331.2,3300.4,3206.5,3314.2,2082.1,3255.4
M01,1,VC,tamaaSaagaa,retroflex,a,rep1,a,S,a,1356.8,1431.5,1385.6,1447.9,1384.4,2947.8,3295.7,1895.7,2976.7,3082.7,1456,1482.4,1347.4,1230.5,1236.4,2984,3073.6,3048.4,3217.5,3234.9
M01,1,VC,tamaaSaagaa,retroflex,a,rep2,a,S,a,1258.7,1303.7,1018,1270.7,1402.2,1984.7,1535.4,1538.7,1957,2858.2,1418.6,1530.2,1398.2,1307.9,1299,3332.9,3108.5,3164.3,3092.1,2294.1
M01,1,VC,telugubhaaSaloo,retroflex,a,rep1,a,S,a,1339.3,1344.2,1463.2,1462.4,1412.6,2268,2288.8,2529.2,2658.7,2588.9,1456.2,1449.1,1375.4,1353.9,1338,2688.2,2599.3,2499.6,2449.8,2363
M01,1,VC,telugubhaaSaloo,retroflex,a,rep2,a,S,a,1226.8,1292.3,1353.2,1412.6,1457.9,2421.9,2345.1,2337.7,2534.2,2596.2,1505.6,1379.2,1387.4,1330.1,1120.2,2869.8,2602.9,2598.1,2498.6,2381.8
M01,1,VC,tiishaaraa,palatal,i,rep1,i,sh,a,2347.4,2375.2,2306.2,2354.2,2192,3286.9,3025.5,2827,2763,2934.7,1537.4,1359.7,1293.2,1236.3,1238.6,2194.3,2298.7,2752.2,2413.6,2240.4
M01,1,VC,tiishaaraa,palatal,i,rep2,i,sh,a,2126.9,2142.7,2143.7,2157.4,2028.5,2591.7,2615.5,2802.9,3055.8,2889.4,1511.2,1367.3,1314.9,1322.4,1303.8,2724.4,2286.2,2364.4,2560.3,3285.4
M01,1,VC,uritiisi,alveolar,i,rep1,i,s,i,2113.3,2130.9,2099,2136.9,2026.8,2764.3,2747.6,2523.4,2576.6,3063,1974.1,2099.6,2201.4,2223.6,2231.6,2386.6,2507.6,2581.7,2755.1,2664.4
M01,1,VC,uritiisi,alveolar,i,rep2,i,s,i,2051.5,2080,2032.2,2022.3,1922.7,2610,2610.1,2488.2,2436.7,2846.9,1973.4,2066.1,2104.1,2151.4,2185.6,2359.3,2521.8,2623.1,2751.6,2609.2
M01,1,VC,uusindi,alveolar,u,rep1,u,s,i,874,909.3,1008.7,1118.8,1225.2,2250.1,2301.2,2444.8,2505.4,2540.8,1768,1824.5,1805.1,1733.4,1719.5,2908.2,2656.7,2196.5,2300.8,2299
M01,1,VC,uusindi,alveolar,u,rep2,u,s,i,946,1004,1055.5,1128.9,1248.1,2289.1,2360,2377.7,2499.3,2572.9,1999.2,2079.9,1819.5,1779.9,1746.9,2605.6,2185.8,2258.9,2324.6,2327.6
M01,1,VC,vaDapoosi,alveolar,o,rep1,o,s,i,953,992,1058.2,1086.8,1178.2,2348.3,2383.6,2423.7,2551.2,2512.2,1910.3,2126.1,2135.2,2216.9,2200.9,2301.1,2543.1,2603.2,2653.6,2725
M01,1,VC,vaDapoosi,alveolar,o,rep2,o,s,i,1000.7,1059.9,1095.9,1191.3,1209.9,2327.7,2343.1,2329.5,2500.4,2546.8,1980,2077.3,2149.6,2156.4,2220.2,2384.9,2539,2654.4,2683.6,2244
M01,1,VC,veesaviloo,alveolar,e,rep1,e,s,a,2053.6,2022.7,1918.4,1868.8,1659.6,2555.6,2474.9,2435.9,2538.9,2439.5,1321.2,1389.7,1397,1457.9,1555.1,2189,2167.9,2186.3,2319.9,2982.4
M01,1,VC,veesaviloo,alveolar,e,rep2,e,s,a,1986,1929.9,1919.1,1831.9,1664.2,2580.7,2563,2497.8,2291.4,2568,1597.3,1454.7,1300.5,1319.5,1361.3,2895.4,2009.2,2210.4,2187.5,2136.1
M01,1,VC,vinyaasaalatoo,alveolar,a,rep1,a,s,a,1566.3,1578,1558.5,1537,1305.8,3287.9,3264.6,3532.5,3736,3229.5,1153.3,1154.3,1286.9,1087.6,1083.2,2618.2,2980.3,3304,3203.1,3227.8
M01,1,VC,vinyaasaalatoo,alveolar,a,rep2,a,s,a,1603.1,1623.4,1677.2,1206.3,1729.9,3415.1,3419.1,3417.4,2180.1,3568.5,1308.7,1259.9,1234.5,1195.5,1153,2951,3088.7,3138.1,3145.8,3095.7
M01,1,VC,vinyaashamu,palatal,a,rep1,a,sh,a,1369.2,1418.8,1481.8,1419.5,1343.8,3229.1,3154.7,3261.1,3163.6,2865.4,1902.9,1616.7,1634.9,1567.8,1451.2,3578.2,3367.2,3300.4,3252.5,3278.9
M01,1,VC,vinyaashamu,palatal,a,rep2,a,sh,a,1344.6,1432.4,1453.7,1486.9,1367.4,2170.4,1992.3,2654.9,2474.7,2138.5,1604.2,1491.6,1507.9,1535.8,1400.3,2710.2,2778.2,2491.8,2122.3,2020.2
M02,1,CV,Saaping,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1548.9,1423.3,1406.1,1384,1368.8,2711.3,2590.7,2728.2,2722,2720.6
M02,1,CV,Saaping,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1494.7,1389.8,1302.3,1251.1,1206.5,2832.9,2740.5,2666,2706,2742.7
M02,1,CV,Saapingu,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1522.3,1386.9,1291,1220.3,1187.1,2812.4,2931.4,2914.1,3012.8,3081.2
M02,1,CV,Saapingu,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1541,1436,1350.1,1287.2,1260.5,2777.6,2901.7,2883.2,2892.3,2827.3
M02,1,CV,Saapulaloo,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1474.4,1366.2,1281.7,1238.8,1225,2739.8,2743,2689.2,2654.5,2703.9
M02,1,CV,Saapulaloo,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1489.3,1391.4,1345.9,1283.1,1266.4,2733,2840.7,2714.3,2681,2749
